"Survey","Reef","Site","Drop","Frame","Depth","Comment","Family","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity"
"Feb_21","Lihou","Lihou_N1","D4",58853,"42",NA,"Labridae","Choerodon","jordani",37384077,1,"Choerodon jordani","Feb_21_Lihou_N1_D4","12/02/2021",17.11745,151.82985,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D4",54188,"42","euanus","Lethrinidae","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Lihou_N1_D4","12/02/2021",17.11745,151.82985,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D4",51459,"42",NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Lihou_N1_D4","12/02/2021",17.11745,151.82985,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D4",13091,"42",NA,"Malacanthidae","Malacanthus","brevirostris",37331009,2,"Malacanthus brevirostris","Feb_21_Lihou_N1_D4","12/02/2021",17.11745,151.82985,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D4",35679,"42","tricincta","Pomacentridae","Chrysiptera","tricincta",NA,1,"Chrysiptera tricincta","Feb_21_Lihou_N1_D4","12/02/2021",17.11745,151.82985,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",57669,"51",NA,"Balistidae","Sufflamen","fraenatum",37465014,2,"Sufflamen fraenatum","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",23058,"51",NA,"Caesionidae","Pterocaesio","marri",37346068,130,"Pterocaesio marri","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",56868,"51",NA,"Carangidae","Caranx","ignobilis",37337027,1,"Caranx ignobilis","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",52246,"51",NA,"Carangidae","Caranx","melampygus",37337050,1,"Caranx melampygus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",52029,"51",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,3,"Carcharhinus amblyrhynchos","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",36532,"51",NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",28502,"51","mertensii","Chaetodontidae","Chaetodon","mertensii",NA,2,"Chaetodon mertensii","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",57662,"51",NA,"Labridae","Choerodon","jordani",37384077,2,"Choerodon jordani","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",20762,"51","lineatus","Labridae","Cirrhilabrus","lineatus",NA,4,"Cirrhilabrus lineatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",56372,"51",NA,"Labridae","Coris","dorsomacula",37384093,1,"Coris dorsomacula","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",58456,"51",NA,"Labridae","Hologymnosus","doliatus",37384127,1,"Hologymnosus doliatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",32028,"51","nigromarginatus","Labridae","Oxycheilinus","nigromarginatus",NA,2,"Oxycheilinus nigromarginatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",29597,"51","mertensii","Labridae","Oxycheilinus","orientalis",37384030,1,"Oxycheilinus orientalis","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",21430,"51","cerasinus","Labridae","Pseudojuloides","cerasinus",NA,1,"Pseudojuloides cerasinus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",54139,"51",NA,"Lethrinidae","Lethrinus","miniatus",37351009,2,"Lethrinus miniatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",53791,"51",NA,"Lutjanidae","Lutjanus","bohar",37346029,3,"Lutjanus bohar","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",444,"51",NA,"Malacanthidae","Malacanthus","brevirostris",37331009,3,"Malacanthus brevirostris","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",14160,"51",NA,"Mullidae","Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",23737,"51",NA,"Mullidae","Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",55711,"51","aureofasciatus","Nemipteridae","Pentapodus","aureofasciatus",NA,15,"Pentapodus aureofasciatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",30706,"51","heraldi","Pomacanthidae","Centropyge","heraldi",NA,1,"Centropyge heraldi","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",29973,"51","longipinnis","Scaridae","Scarus","SP",NA,4,"Scarus SP","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D5",57395,"51",NA,"Serranidae","Plectropomus","laevis",37311079,2,"Plectropomus laevis","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",17566,"42",NA,"Balistidae","Sufflamen","fraenatum",37465014,3,"Sufflamen fraenatum","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",27439,"42",NA,"Carangidae","Seriola","rivoliana",37337052,1,"Seriola rivoliana","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",28354,"42",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",33286,"42","longipes","Labridae","Hologymnosus","longipes",NA,2,"Hologymnosus longipes","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",23122,"42","euanus","Lethrinidae","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",37919,"42","superciliosus","Lethrinidae","Gymnocranius","superciliosus",NA,1,"Gymnocranius superciliosus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",9226,"42",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,2,"Lethrinus rubrioperculatus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",11545,"42",NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",53258,"42",NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",15180,"42",NA,"Malacanthidae","Malacanthus","brevirostris",37331009,1,"Malacanthus brevirostris","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",9783,"42","pfluegeri","Mullidae","Mulloidichthys","pfluegeri",NA,2,"Mulloidichthys pfluegeri","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_N1","D6",1665,"42",NA,"Siganidae","Siganus","argenteus",37438007,1,"Siganus argenteus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D1",55849,"36",NA,"Carangidae","Carangoides","ferdau",37337068,3,"Carangoides ferdau","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D1",22625,"36",NA,"Carangidae","Carangoides","orthogrammus",37337057,2,"Carangoides orthogrammus","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D1",61929,"36",NA,"Carangidae","Elagatis","bipinnulata",37337029,9,"Elagatis bipinnulata","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D1",11700,"36",NA,"Carangidae","Scomberoides","lysan",37337046,13,"Scomberoides lysan","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D1",56422,"36",NA,"Labridae","Oxycheilinus","bimaculatus",37384063,3,"Oxycheilinus bimaculatus","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",28384,"48",NA,"Acanthuridae","Acanthurus","nigrofuscus",37437014,1,"Acanthurus nigrofuscus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",38507,"48",NA,"Acanthuridae","Ctenochaetus","striatus",37437022,2,"Ctenochaetus striatus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",48928,"48",NA,"Balistidae","Balistoides","conspicillum",37465031,1,"Balistoides conspicillum","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",800,"48",NA,"Balistidae","Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",38706,"48","bursa","Balistidae","Sufflamen","bursa",NA,1,"Sufflamen bursa","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",49227,"48",NA,"Balistidae","Sufflamen","chrysopterum",37465079,1,"Sufflamen chrysopterum","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",40939,"48",NA,"Caesionidae","Pterocaesio","digramma",37346050,15,"Pterocaesio digramma","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",17134,"48",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",34571,"48",NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",43762,"48",NA,"Chaetodontidae","Chaetodon","kleinii",37365040,2,"Chaetodon kleinii","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",30260,"48","mertensii","Chaetodontidae","Chaetodon","mertensii",NA,2,"Chaetodon mertensii","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",27547,"48",NA,"Chaetodontidae","Heniochus","monoceros",37365076,2,"Heniochus monoceros","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",54337,"48",NA,"Labridae","Choerodon","jordani",37384077,1,"Choerodon jordani","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",61632,"48","euanus","Lethrinidae","Gymnocranius","euanus",NA,1,"Gymnocranius euanus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",29277,"48","microdon","Lethrinidae","Gymnocranius","microdon",NA,2,"Gymnocranius microdon","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",54894,"48",NA,"Lethrinidae","Lethrinus","semicinctus",37351016,12,"Lethrinus semicinctus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",32056,"48",NA,"Lutjanidae","Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",35937,"48",NA,"Mullidae","Parupeneus","barberinoides",37355021,3,"Parupeneus barberinoides","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",6826,"48",NA,"Mullidae","Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",47092,"48",NA,"Mullidae","Parupeneus","pleurostigma",37355027,2,"Parupeneus pleurostigma","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",24234,"48","aureofasciatus","Nemipteridae","Pentapodus","aureofasciatus",NA,40,"Pentapodus aureofasciatus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",8213,"48","hexophthalma","Pinguipedidae","Parapercis","hexophthalma",NA,1,"Parapercis hexophthalma","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",8934,"48","heraldi","Pomacanthidae","Centropyge","heraldi",NA,1,"Centropyge heraldi","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",30391,"48","melanospilos","Pomacanthidae","Genicanthus","melanospilos",NA,1,"Genicanthus melanospilos","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",60534,"48",NA,"Pomacentridae","Pomacentrus","brachialis",37372109,8,"Pomacentrus brachialis","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",35679,"48",NA,"Scaridae","Scarus","schlegeli",37386029,1,"Scarus schlegeli","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D2",35841,"48",NA,"Serranidae","Variola","louti",37311166,2,"Variola louti","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",31907,"55",NA,"Balistidae","Abalistes","stellatus",37465011,1,"Abalistes stellatus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",16057,"55",NA,"Balistidae","Balistoides","conspicillum",37465031,1,"Balistoides conspicillum","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",27616,"55",NA,"Balistidae","Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",27063,"55",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",43767,"55",NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",3672,"55",NA,"Chaetodontidae","Chaetodon","auriga",37365019,2,"Chaetodon auriga","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",20742,"55","cyanopodus","Epinephelidae","Epinephelus","cyanopodus",NA,1,"Epinephelus cyanopodus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",5855,"55",NA,"Epinephelidae","Epinephelus","maculatus",37311011,2,"Epinephelus maculatus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",52240,"55",NA,"Labridae","Cheilinus","undulatus",37384038,1,"Cheilinus undulatus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",3457,"55","euanus","Lethrinidae","Gymnocranius","euanus",NA,1,"Gymnocranius euanus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",52240,"55",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,5,"Lethrinus rubrioperculatus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",54248,"55",NA,"Lethrinidae","Lethrinus","semicinctus",37351016,19,"Lethrinus semicinctus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",38885,"55",NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",28136,"55",NA,"Lutjanidae","Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",53246,"55",NA,"Lutjanidae","Lutjanus","sebae",37346004,2,"Lutjanus sebae","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",62663,"55",NA,"Mullidae","Parupeneus","barberinus",37355022,1,"Parupeneus barberinus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",14313,"55",NA,"Mullidae","Parupeneus","cyclostomus",37355025,1,"Parupeneus cyclostomus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",11373,"55",NA,"Mullidae","Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",48779,"55","aureofasciatus","Nemipteridae","Pentapodus","aureofasciatus",NA,5,"Pentapodus aureofasciatus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",40093,"55",NA,"Scaridae","Scarus","schlegeli",37386029,3,"Scarus schlegeli","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",5855,"55",NA,"Serranidae","Plectropomus","leopardus",37311078,2,"Plectropomus leopardus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",5855,"55",NA,"Serranidae","Variola","louti",37311166,1,"Variola louti","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D3",47887,"55",NA,"Siganidae","Siganus","argenteus",37438007,1,"Siganus argenteus","Feb_21_Lihou_S1_D3","11/02/2021",17.58168,151.49628,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",24621,"61",NA,"Labridae","Choerodon","jordani",37384077,3,"Choerodon jordani","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",26731,"61",NA,"Labridae","Oxycheilinus","bimaculatus",37384063,2,"Oxycheilinus bimaculatus","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",32914,"61","nigromarginatus","Labridae","Oxycheilinus","nigromarginatus",NA,7,"Oxycheilinus nigromarginatus","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",27626,"61",NA,"Lethrinidae","Lethrinus","semicinctus",37351016,4,"Lethrinus semicinctus","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",25828,"61",NA,"Lutjanidae","Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",28102,"61",NA,"Mullidae","Parupeneus","barberinoides",37355021,7,"Parupeneus barberinoides","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",28350,"61",NA,"Nemipteridae","Pentapodus","nagasakiensis",37347012,3,"Pentapodus nagasakiensis","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D4",57184,"61","tricincta","Pomacentridae","Chrysiptera","tricincta",NA,1,"Chrysiptera tricincta","Feb_21_Lihou_S1_D4","11/02/2021",17.57768,151.49419,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",51558,"61",NA,"Balistidae","Abalistes","stellatus",37465011,1,"Abalistes stellatus","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",19245,"61",NA,"Labridae","Oxycheilinus","bimaculatus",37384063,3,"Oxycheilinus bimaculatus","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",20555,"61","nigromarginatus","Labridae","Oxycheilinus","nigromarginatus",NA,7,"Oxycheilinus nigromarginatus","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",4447,"61","cerasinus","Labridae","Pseudojuloides","cerasinus",NA,2,"Pseudojuloides cerasinus","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",30751,"61",NA,"Lethrinidae","Lethrinus","semicinctus",37351016,12,"Lethrinus semicinctus","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",43960,"61",NA,"Monacanthidae","Pseudaluttarius","nasicornis",NA,1,"Pseudaluttarius nasicornis","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",53704,"61",NA,"Nemipteridae","Pentapodus","nagasakiensis",37347012,8,"Pentapodus nagasakiensis","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Lihou","Lihou_S1","D5",50449,"61","tricincta","Pomacentridae","Chrysiptera","tricincta",NA,1,"Chrysiptera tricincta","Feb_21_Lihou_S1_D5","11/02/2021",17.57343,151.49193,"inner_reef",NA,NA
"Feb_21","Marion","Marion_1","D1",59746,"37",NA,"Acanthuridae","Naso","tonganus",37437047,1,"Naso tonganus","Feb_21_Marion_1_D1","10/02/2021",19.29007,152.244,"inner_reef",NA,NA
"Feb_21","Marion","Marion_1","D1",27441,"37",NA,"Balistidae","Balistoides","conspicillum",37465031,1,"Balistoides conspicillum","Feb_21_Marion_1_D1","10/02/2021",19.29007,152.244,"inner_reef",NA,NA
"Feb_21","Marion","Marion_1","D1",6352,"37",NA,"Balistidae","Pseudobalistes","flavimarginatus",37465071,2,"Pseudobalistes flavimarginatus","Feb_21_Marion_1_D1","10/02/2021",19.29007,152.244,"inner_reef",NA,NA
"Feb_21","Marion","Marion_1","D1",42707,"37",NA,"Balistidae","Sufflamen","chrysopterum",37465079,2,"Sufflamen chrysopterum","Feb_21_Marion_1_D1","10/02/2021",19.29007,152.244,"inner_reef",NA,NA
"Feb_21","Marion","Marion_1","D1",57821,"37",NA,"Carangidae","Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Marion_1_D1","10/02/2021",19.29007,152.244,"inner_reef",NA,NA
