"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID"
NA,"Holmes","Holmes_2","T11",105.027,"Acanthuridae","Ctenochaetus","binotatus",2,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",53.908,"Pomacentridae","Chrysiptera","starcki",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",92.402,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",1045.471,"Carcharhinidae","Triaenodon","obesus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",193.553,"Lutjanidae","Lutjanus","kasmira",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",168.986,"Scaridae","Scarus","sp",3,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",81.501,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",99.5,"Chaetodontidae","Chaetodon","mertensii",2,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",159.945,"Epinephelidae","Epinephelus","fasciatus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",168.123,"Acanthuridae","Acanthurus","nigroris",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",129.902,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",56.112,"Labridae","Labroides","dimidiatus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",123.283,"Scaridae","Scarus","sp",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",108.092,"Acanthuridae","Acanthurus","sp",2,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",68.248,"Pomacanthidae","Centropyge","bicolor",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",62.455,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",109.437,"Pomacentridae","Acanthochromis","polyacanthus",3,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",248.983,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",170.157,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",141.16,"Pomacentridae","Chromis","xanthochira",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",144.796,"Holocentridae","Myripristis","kuntee",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",63.843,"Pomacentridae","Acanthochromis","polyacanthus",2,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T12",813.712,"Serranidae","Plectropomus","leopardus",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",690.835,"Serranidae","Plectropomus","areolatus",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",484.594,"Acanthuridae","Acanthurus","xanthopterus",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",169.224,"Balistidae","Sufflamen","chrysopterum",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",186.761,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",302.099,"Acanthuridae","Acanthurus","xanthopterus",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",139.289,"Chaetodontidae","Chaetodon","ulietensis",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",67.796,"Pomacanthidae","Centropyge","bispinosa",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",278.605,"Labridae","Bodianus","loxozonus",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",247.716,"Scaridae","Scarus","schlegeli",2,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T13",1802.47,"Carcharhinidae","Carcharhinus","albimarginatus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",258.27,"Malacanthidae","Malacanthus","latovittatus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",107.66,"Pomacanthidae","Centropyge","flavissima",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",209.902,"Acanthuridae","Acanthurus","olivaceus",3,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",168.095,"Balistidae","Sufflamen","chrysopterum",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",107.034,"Acanthuridae","Ctenochaetus","binotatus",3,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",68.048,"Pomacanthidae","Centropyge","bicolor",3,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",177.34,"Acanthuridae","Ctenochaetus","striatus",4,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",154.096,"Balistidae","Sufflamen","chrysopterum",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",281.649,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",230.623,"Acanthuridae","Acanthurus","albipectoralis",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",81.915,"Cirrhitidae","Paracirrhites","forsteri",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",202.316,"Chaetodontidae","Heniochus","monoceros",2,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",502.462,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",124.389,"Pomacentridae","Chromis","weberi",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",83.865,"Labridae","Halichoeres","sp",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",100.65,"Labridae","Labroides","dimidiatus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",90.167,"Labridae","Labroides","dimidiatus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",55.067,"Pomacentridae","Chromis","iomelas",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",91.35,"Chaetodontidae","Chaetodon","mertensii",2,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",65.504,"Pomacanthidae","Centropyge","heraldi",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",199.66,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",242.313,"Scaridae","Scarus","schlegeli",2,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",176.701,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",79.171,"Labridae","Labroides","dimidiatus",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",354.424,"Acanthuridae","Naso","vlamingii",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",545.013,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",138.117,"Balistidae","Sufflamen","chrysopterum",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",57.814,"Pomacentridae","Dascyllus","reticulatus",6,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T1",NA,"Chaetodontidae","Chaetodon",NA,1,"mertensii_13.4","NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",145.6,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",24.7,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",NA,"Pomacanthidae","Genicanthus",NA,4,"watanabie_12.3","NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",NA,"Pomacanthidae","Centropyge",NA,1,"heraldi_8.9","NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",8.1,"Pomacentridae","Pomacentrus","sp",1,NA,"NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",6.7,"Pomacentridae","Chromis","amboinensis",2,NA,"NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",16.5,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T1",7.2,"Pomacentridae","Chromis","alpha",1,NA,"NA_Holmes_2_T1"
NA,"Holmes","Holmes_2","T2",34.1,"Lethrinidae","Monotaxis","grandoculis",1,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",21.3,"Serranidae","Cephalopholis","sp",1,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",21.4,"Labridae","Pseudodax","moluccanus",1,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",19.6,"Pomacanthidae","Pygoplites","diacanthus",1,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",NA,"Pomacanthidae","Genicanthus",NA,1,"watanabei_11.2","NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",NA,"Pomacanthidae","Centropyge",NA,1,"heraldi_13.2","NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",14.6,"Serranidae","Pseudanthias","pleurotaenia",2,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",NA,"Pomacanthidae","Centropyge",NA,1,"heraldi_12.1","NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",10.2,"Labridae","Cirrhilabrus","sp",1,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",4.1,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T2",16.4,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Holmes_2_T2"
NA,"Holmes","Holmes_2","T3",10.2,"Pomacentridae","Chromis","alpha",3,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",4.2,"Pomacentridae","Chromis","amboinensis",4,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",17.8,"Labridae","Bodianus","anthioides",1,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",NA,"Nemipteridae","Pentapodus",NA,1,"aureofasciatus_19.7","NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",7.6,"Pomacentridae","Chromis","alpha",3,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",17.8,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",20.1,"Pomacanthidae","Pygoplites","diacanthus",1,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",NA,"Pomacanthidae","Genicanthus",NA,4,"watanabei_12.1","NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",9.3,"Pomacentridae","Chromis","alpha",12,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",5.4,"Pomacentridae","Chromis","amboinensis",8,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",8.5,"Pomacentridae","Chromis","alpha",15,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",21.7,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T3",48.4,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Holmes_2_T3"
NA,"Holmes","Holmes_2","T4",47.2,"Acanthuridae","Naso","caesius",5,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",25.6,"Acanthuridae","Naso","lituratus",2,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",19.2,"Pomacanthidae","Pygoplites","diacanthus",1,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",17.8,"Labridae","Bodianus","axillaris",1,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",19.3,"Mullidae","Parupeneus","multifasciatus",2,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",13.8,"Serranidae","Pseudanthias","pleurotaenia",4,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",7.9,"Pomacentridae","Chromis","alpha",9,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",NA,"Pomacanthidae","Centropyge",NA,1,"heraldi_9.3","NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",5.6,"Pomacentridae","Chromis","amboinensis",7,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",17.8,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",14.5,"Serranidae","Pseudanthias","pleurotaenia",3,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",7.8,"Pomacentridae","Chromis","alpha",7,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",NA,"Pomacanthidae","Centropyge",NA,3,"heraldi_9.7","NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T4",8.7,"Pomacentridae","Chromis","amboinensis",12,NA,"NA_Holmes_2_T4"
NA,"Holmes","Holmes_2","T5",7.6,"Pomacentridae","Chromis","amboinensis",4,NA,"NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T5",56.3,"Lutjanidae","Aprion","virescens",1,NA,"NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T5",15.4,"Serranidae","Cephalopholis","sp",1,NA,"NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T5",12.3,"Serranidae","Pseudanthias","pleurotaenia",1,NA,"NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T5",NA,"Pomacanthidae","Genicanthus",NA,3,"watanabei_10.2","NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T5",7.2,"Pomacentridae","Chromis","amboinensis",6,NA,"NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T5",9.7,"Pomacentridae","Chromis","alpha",4,NA,"NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T5",145.98,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"NA_Holmes_2_T5"
NA,"Holmes","Holmes_2","T6",17.3,"Labridae","Oxycheilinus","unifasciatus",1,NA,"NA_Holmes_2_T6"
NA,"Holmes","Holmes_2","T6",7.6,"Pomacentridae","Chromis","amboinensis",1,NA,"NA_Holmes_2_T6"
NA,"Holmes","Holmes_2","T6",NA,"Chaetodontidae","Chaetodon",NA,1,"mertensii_14.3","NA_Holmes_2_T6"
NA,"Holmes","Holmes_2","T6",34.2,"Lethrinidae","Monotaxis","grandoculis",1,NA,"NA_Holmes_2_T6"
NA,"Holmes","Holmes_2","T6",14.5,"Labridae","Bodianus","anthioides",1,NA,"NA_Holmes_2_T6"
NA,"Holmes","Holmes_2","T6",NA,"Balistidae","Sufflamen",NA,1,"bursa_23.4","NA_Holmes_2_T6"
NA,"Holmes","Holmes_2","T7",17.8,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",21.2,"Caesionidae","Caesio","cuning",2,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",46.3,"Balistidae","Balistoides","conspicillum",1,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",8.7,"Pomacentridae","Acanthochromis","polyacanthus",6,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",NA,"Pomacanthidae","Genicanthus",NA,1,"melanospilos_14.3","NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",11.2,"Pomacentridae","Acanthochromis","polyacanthus",5,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",11.3,"Pomacanthidae","Centropyge",NA,1,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",5.4,"Pomacentridae","Chromis","amboinensis",6,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",5.1,"Pomacentridae","Chromis","amboinensis",3,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",18.4,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T7",22.6,"Labridae","Oxycheilinus","digrammus",1,NA,"NA_Holmes_2_T7"
NA,"Holmes","Holmes_2","T8",16.7,"Acanthuridae","Acanthurus","thompsoni",3,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",5.3,"Pomacentridae","Chromis","amboinensis",3,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",12.2,"Pomacanthidae","Centropyge","sp",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",5.6,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",23.4,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",17.8,"Serranidae","Cephalopholis","leopardus",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",29.3,"Labridae","Pseudodax","moluccanus",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",17.9,"Holocentridae","Myripristis","sp",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",23.1,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",21.1,"Holocentridae","Myripristis","sp",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",10.2,"Pomacentridae","Amblyglyphidodon","leucogaster",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",44.3,"Acanthuridae","Naso","vlamingii",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",8.9,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",13.2,"Pomacentridae","Chromis","xanthochira",2,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T8",18.2,"Acanthuridae","Acanthurus","thompsoni",5,NA,"NA_Holmes_2_T8"
NA,"Holmes","Holmes_2","T9",15.4,"Pomacanthidae","Pygoplites","diacanthus",1,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",9.5,"Pomacentridae","Amblyglyphidodon","leucogaster",1,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",16.3,"Acanthuridae","Zebrasoma","scopas",1,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",18.3,"Pomacanthidae","Pygoplites","diacanthus",1,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",19.2,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",13.2,"Pomacentridae","Acanthochromis","polyacanthus",1,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",16.7,"Serranidae","Cephalopholis","leopardus",2,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",10.3,"Pomacentridae","Acanthochromis","polyacanthus",6,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",6.2,"Pomacentridae","Chromis","amboinensis",14,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",24.6,"Lethrinidae","Gymnocranius","grandoculis",2,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",NA,"Pomacentridae","Chromis",NA,3,"retrofasciata_4.1","NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",13.4,"Serranidae","Pseudanthias","pleurotaenia",5,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T9",8.6,"Pomacanthidae","Centropyge","bispinosa",1,NA,"NA_Holmes_2_T9"
NA,"Holmes","Holmes_2","T10",NA,"Balistidae","Sufflamen",NA,1,"bursa_21.2","NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",NA,"Pomacentridae","Chromis",NA,1,"iomelas_4.5","NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",13.2,"Acanthuridae","Ctenochaetus","sp",1,NA,"NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",NA,"Pomacentridae","Chromis",NA,1,"agilis_9.2","NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",NA,"Pomacentridae","Chromis",NA,4,"iomelas_3.6","NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",14.2,"Acanthuridae","Zebrasoma","scopas",1,NA,"NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",5.6,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",NA,"Balistidae","Sufflamen",NA,1,"bursa_16.9","NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",NA,"Pomacentridae","Chromis",NA,6,"iomelas_4.2","NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T10",13.2,"Serranidae","Pseudanthias","pleurotaenia",6,NA,"NA_Holmes_2_T10"
NA,"Holmes","Holmes_2","T11",15.3,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",10.4,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",15.6,"Chaetodontidae","Hemitaurichthys","polylepis",3,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",NA,"Pomacentridae","Chromis",NA,4,"iomelas_4.1","NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",NA,"Pomacanthidae","Centropyge",NA,2,"heraldi_8.1","NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",21.3,"Balistidae","Sufflamen","fraenatum",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",NA,"Pomacanthidae","Centropyge",NA,1,"heraldi_9.1","NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",18.2,"Caesionidae","Pterocaesio","tile",6,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",16.2,"Acanthuridae","Acanthurus","thompsoni",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",9.2,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",5.6,"Pomacentridae","Chromis","amboinensis",2,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",NA,"Holocentridae","Sargocentron",NA,1,"diadema_16.5","NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",10.2,"Chaetodontidae","Chaetodon","kleinii",1,NA,"NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T11",NA,"Pomacentridae","Chromis",NA,2,"iomelas_4.3","NA_Holmes_2_T11"
NA,"Holmes","Holmes_2","T12",NA,"Chaetodontidae","Chaetodon",NA,1,"meretensii_12.3","NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",134.2,"Carcharhinidae","Carcharhinus","amblyrhynchos",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",13.2,"Malacanthidae","Hoplolatilus","sp",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",19.4,"Balistidae","Sufflamen","chrysopterum",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",18.3,"Acanthuridae","Acanthurus","olivaceus",1,NA,"NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T12",NA,"Pomacentridae","Chromis",NA,6,"iomelas_5.6","NA_Holmes_2_T12"
NA,"Holmes","Holmes_2","T13",7.5,"Gobiidae","Nemateleotris","magnifica",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",24.3,"Scaridae","Scarus","chameleon",1,NA,"NA_Holmes_2_T13"
NA,"Holmes","Holmes_2","T13",34.2,"Acanthuridae","Acanthurus","grammoptilus",1,NA,"NA_Holmes_2_T13"
NA,"Kenn","Kenn_1","T1",NA,"Lethrinidae","Gymnocranius",NA,1,"euanus","NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Pomacentridae","Chromis",NA,1,"xanthura","NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Chaetodontidae","Chaetodon","lunulatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Chaetodontidae","Chaetodon","lunulatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Acanthuridae","Zebrasoma","scopas",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Acanthuridae","Ctenochaetus","striatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Pomacentridae","Chromis",NA,15,"iomelas","NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Pomacentridae","Chromis",NA,1,"xanthura","NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Acanthuridae","Acanthurus","pyroferus",2,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Acanthuridae","Ctenochaetus","striatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Labridae","Oxycheilinus","unifasciatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Serranidae","Plectropomus","laevis",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Pomacentridae","Chromis",NA,30,"iomelas","NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Lethrinidae","Gnathodentex","aureolineatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Lethrinidae","Gnathodentex","aureolineatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Scaridae","Scarus",NA,1,"longipinnis","NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Acanthuridae","Zebrasoma","scopas",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Lethrinidae","Gnathodentex","aureolineatus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Scaridae","Scarus","niger",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Mullidae","Parupeneus","multifasciatus",2,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Zanclidae","Zanclus","cornutus",1,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T1",NA,"Acanthuridae","Ctenochaetus","striatus",2,NA,"NA_Kenn_1_T1"
NA,"Kenn","Kenn_1","T2",NA,"Pomacentridae","Chromis",NA,5,"xanthura","NA_Kenn_1_T2"
